T	T_Z	T_Z	T_U	T_M	PWM
10:03:23	5.10501	95.43161	33.2194	123.5168	0.3
10:03:24	5.10501	95.43161	33.21329	123.2178	0.3
10:03:24	95.10501	95.43161	33.21635	122.9553	0.3
10:03:25	5.10501	95.43161	33.21024	122.7234	0.3
10:03:25	5.16373	95.43161	33.19804	122.4792	0.3
10:03:26	95.16373	95.43161	33.18888	122.2412	0.3
10:03:26	5.16373	95.43161	33.19498	122.0032	0.3
10:03:27	5.24527	95.43161	33.18888	121.8323	0.3
10:03:27	95.24527	95.43161	33.19193	121.6003	0.3
10:03:28	5.24527	95.43161	33.18583	121.4661	0.3
10:03:28	5.24527	95.43161	33.18888	121.2891	0.3
10:03:29	5.24527	95.43161	33.18888	121.1487	0.3
10:03:29	95.30762	95.43161	33.19498	120.99	0.3
10:03:30	5.30762	95.43161	33.20109	120.8435	0.3
10:03:30	95.30762	95.43161	33.20109	120.7214	0.3
10:03:31	5.32468	95.43161	33.19498	120.5566	0.3
10:03:31	5.32468	95.43161	33.21329	120.4468	0.3
10:03:32	5.32468	95.43161	33.21024	120.343	0.3
10:03:32	95.32468	95.43161	33.21024	120.2393	0.3
10:03:33	5.36218	95.43161	33.21024	120.1538	0.3
10:03:33	95.36218	95.43161	33.21329	120.0256	0.3
10:03:34	5.36218	95.43161	33.21024	119.928	0.3
10:03:34	95.39746	95.43161	33.21635	119.8669	0.3
10:03:35	5.39746	95.43161	33.21024	119.873	0.3
10:03:35	5.39746	95.43161	33.2194	120.1172	0.3
10:03:36	5.39746	95.43161	33.21024	120.6177	0.3
10:03:36	95.41681	95.43161	33.21635	121.2097	0.3
10:03:37	5.41681	95.43161	33.21329	121.7957	0.3
10:03:37	5.41681	95.43161	33.21635	122.3938	0.3
10:03:38	95.41681	95.43161	33.21024	123.0286	0.3
10:03:38	5.42703	95.43161	33.21024	123.6328	0.3
10:03:39	5.42703	95.43161	33.20109	124.176	0.3
10:03:39	95.42703	95.43161	33.21024	124.6765	0.3
10:03:40	5.42819	95.43161	33.2194	125.1282	0.3
10:03:40	5.42819	95.43161	33.21329	125.5493	0.3
10:03:41	95.42819	95.43161	33.21024	125.9521	0.3
10:03:41	5.42819	95.43161	33.20719	126.2878	0.3
10:03:42	5.42819	95.43161	33.20109	126.6052	0.3
10:03:42	5.43048	95.43161	33.2194	126.8127	0.3
10:03:43	95.43048	95.43161	33.22245	126.825	0.3
10:03:43	5.43048	95.43161	33.22245	126.6968	0.3
10:03:44	5.43161	95.43161	33.2255	126.4771	0.3
10:03:44	95.43161	95.43161	33.22245	126.2268	0.3
10:03:45	5.43161	95.43161	33.21024	125.9094	0.3
10:03:45	5.43161	95.43161	33.21635	125.5798	0.3
10:03:46	5.43161	95.43161	33.21635	125.2319	0.3
10:03:46	5.43161	95.43161	33.21024	124.9207	0.3
10:03:47	95.43161	95.43161	33.21024	124.5911	0.3
10:03:47	5.43161	95.43161	33.20719	124.2798	0.3
10:03:48	5.43161	95.43161	33.21635	123.9746	0.3
10:03:48	95.43161	95.43161	33.20719	123.6816	0.3
10:03:49	5.43161	95.43161	33.19498	123.407	0.3
10:03:49	95.43161	95.43161	33.20109	123.1384	0.3
10:03:50	5.43161	95.43161	33.19193	122.8943	0.3
10:03:50	5.43161	95.43161	33.18888	122.6624	0.3
10:03:51	5.43161	95.43161	33.18583	122.3999	0.3
10:03:51	5.43161	95.43161	33.19193	122.2229	0.3
10:03:52	95.43161	95.43161	33.18277	122.0459	0.3
10:03:52	5.43161	95.43161	33.18583	121.8567	0.3
10:03:53	5.43161	95.43161	33.18277	121.6675	0.3
10:03:53	5.43161	95.43161	33.16751	121.521	0.3
10:03:54	95.43161	95.43161	33.17972	121.3623	0.3
10:03:55	5.43161	95.43161	33.17667	121.228	0.3
10:03:55	95.43161	95.43161	33.15836	121.0449	0.3
10:03:56	5.43161	95.43161	33.15836	120.929	0.3
10:03:56	5.43161	95.43161	33.16141	120.813	0.3
10:03:57	95.43161	95.43161	33.15531	120.6909	0.3
10:03:57	5.43161	95.43161	33.17057	120.5566	0.3
10:03:58	5.43161	95.43161	33.16751	120.4651	0.3
10:03:58	5.43161	95.43161	33.18583	120.3674	0.3
10:03:59	95.43161	95.43161	33.18277	120.2759	0.3
10:03:59	5.43161	95.43161	33.18277	120.1721	0.3
10:04:00	95.43161	95.43161	33.17972	120.1111	0.3
10:04:00	5.43161	95.43161	33.20719	120.2637	0.3
10:04:01	5.43161	95.43161	33.19498	120.5872	0.3
10:04:01	95.43161	95.43161	33.21635	121.051	0.3
10:04:02	5.43161	95.43161	33.2255	121.582	0.3
10:04:02	5.43161	95.43161	33.22245	122.1252	0.3
10:04:03	95.43161	95.43161	33.21635	122.6807	0.3
10:04:03	5.43161	95.43161	33.21329	123.2178	0.3
10:04:04	5.43161	95.43161	33.2194	123.6816	0.3
10:04:04	5.43161	95.43277	33.21635	124.1272	0.3
10:04:05	95.43277	95.43277	33.2194	124.4995	0.3
10:04:05	5.43277	95.43277	33.22245	124.8413	0.3
10:04:06	95.43277	95.43277	33.2255	125.1892	0.3
10:04:06	5.4339	95.43277	33.21635	125.4944	0.3
10:04:07	95.4339	95.43277	33.2194	125.7935	0.3
10:04:07	5.4339	95.43277	33.23161	126.0376	0.3
10:04:08	5.4339	95.4339	33.23161	126.123	0.3
10:04:08	95.4339	95.4339	33.24076	126.0437	0.3
10:04:09	5.43503	95.4339	33.24076	125.9155	0.3
10:04:09	95.43503	95.4339	33.24992	125.7263	0.3
10:04:10	5.43503	95.4339	33.24686	125.4944	0.3
10:04:10	5.43732	95.43732	33.25602	125.2258	0.3
10:04:11	95.43732	95.43732	33.24992	124.9023	0.3
10:04:11	5.43732	95.43732	33.24686	124.6277	0.3
10:04:12	5.43732	95.44077	33.24992	124.3469	0.3
10:04:12	95.44644	95.44077	33.26517	124.0479	0.3
10:04:13	5.44644	95.44077	33.26517	123.7793	0.3
10:04:13	5.44644	95.44077	33.26212	123.5474	0.3
10:04:14	95.44644	95.44989	33.26212	123.291	0.3
10:04:14	5.46243	95.44989	33.25602	123.0347	0.3
10:04:15	5.46243	95.44989	33.26212	122.8027	0.3
10:04:15	95.46243	95.44989	33.27433	122.5769	0.3
10:04:16	5.46811	95.46127	33.27433	122.3511	0.3
10:04:16	5.46811	95.46127	33.26517	122.1497	0.3
10:04:17	5.46811	95.46127	33.27128	121.9604	0.3
10:04:17	95.46811	95.483	33.26212	121.7651	0.3
10:04:18	5.47839	95.483	33.26212	121.6003	0.3
10:04:18	5.47839	95.483	33.25297	121.46	0.3
10:04:19	95.47839	95.483	33.25297	121.3013	0.3
10:04:19	5.50693	95.51041	33.26212	121.1731	0.3
10:04:20	95.50693	95.51041	33.25602	120.99	0.3
10:04:20	5.50693	95.51041	33.24076	120.8984	0.3
10:04:21	5.50693	95.51041	33.26212	120.7825	0.3
10:04:21	5.50693	95.51041	33.25297	120.6482	0.3
10:04:22	95.51724	95.53214	33.26212	120.5505	0.3
10:04:22	5.51724	95.53214	33.26823	120.4468	0.3
10:04:23	5.51724	95.53214	33.27433	120.3674	0.3
10:04:23	95.52982	95.53214	33.29569	120.3003	0.3
10:04:24	5.52982	95.56644	33.28959	120.1904	0.3
10:04:24	5.52982	95.56644	33.27738	120.0867	0.3
10:04:25	5.52982	95.56644	33.28654	120.1782	0.3
10:04:25	95.56644	95.62949	33.28043	120.4224	0.3
10:04:26	5.56644	95.62949	33.29569	120.8801	0.3
10:04:26	5.56644	95.62949	33.28959	121.3806	0.3
10:04:27	95.56644	95.62949	33.29569	121.8689	0.3
10:04:27	5.59619	95.67422	33.29264	122.3877	0.3
10:04:28	5.59619	95.67422	33.29264	122.9492	0.3
10:04:29	5.59619	95.67422	33.29264	123.4131	0.3
10:04:29	95.61911	95.67422	33.29569	123.822	0.3
10:04:30	5.61911	95.71558	33.28654	124.2615	0.3
10:04:30	5.61911	95.71558	33.28959	124.6521	0.3
10:04:31	95.61911	95.71558	33.3018	125.0061	0.3
10:04:31	5.65811	95.78809	33.31095	125.3357	0.3
10:04:32	95.65811	95.78809	33.29569	125.6531	0.3
10:04:32	5.65811	95.78809	33.31095	125.8911	0.3
10:04:33	5.66617	95.78809	33.31095	126.0132	0.3
10:04:33	5.66617	95.78809	33.29569	126.001	0.3
10:04:34	95.66617	95.85269	33.29874	125.8728	0.3
10:04:34	5.66617	95.85269	33.31401	125.7324	0.3
10:04:35	5.66617	95.85269	33.29569	125.5493	0.3
10:04:35	95.64893	95.91513	33.3079	125.3601	0.3
10:04:36	5.64893	95.91513	33.29569	125.1038	0.3
10:04:36	5.64893	95.91513	33.29569	124.8596	0.3
10:04:37	95.66959	95.91513	33.29569	124.6155	0.3
10:04:37	5.66959	95.94867	33.28654	124.3652	0.3
10:04:38	5.66959	95.94867	33.28043	124.1089	0.3
10:04:38	95.66959	95.94867	33.28043	123.8831	0.3
10:04:39	5.68796	95.94867	33.28959	123.6572	0.3
10:04:39	95.68796	96.05441	33.28654	123.4436	0.3
10:04:40	5.68796	96.05441	33.28043	123.2239	0.3
10:04:40	5.68796	96.05441	33.28654	122.9797	0.3
10:04:41	5.69028	96.05441	33.28043	122.7722	0.3
10:04:41	95.69028	96.18002	33.28043	122.5586	0.3
10:04:42	5.69028	96.18002	33.26517	122.3328	0.3
10:04:42	95.72479	96.18002	33.28043	122.1802	0.3
10:04:43	5.72479	96.18002	33.26823	121.9727	0.3
10:04:43	5.72479	96.25128	33.27433	121.8201	0.3
10:04:44	95.72479	96.25128	33.26823	121.6675	0.3
10:04:44	5.7363	96.25128	33.27738	121.5088	0.3
10:04:45	5.7363	96.31674	33.27128	121.3745	0.3
10:04:45	5.7363	96.31674	33.25602	121.2708	0.3
10:04:46	5.7363	96.31674	33.26517	121.1304	0.3
10:04:46	95.73398	96.31674	33.24992	121.0022	0.3
10:04:47	5.73398	96.31674	33.23771	120.8984	0.3
10:04:47	5.73398	96.36484	33.24076	120.7825	0.3
10:04:48	5.73398	96.36484	33.23771	120.6909	0.3
10:04:48	5.77542	96.36484	33.23771	120.5933	0.3
10:04:49	5.77542	96.36484	33.23771	120.5017	0.3
10:04:49	95.77542	96.40829	33.22245	120.4102	0.3
10:04:50	5.77542	96.40829	33.22855	120.3857	0.3
10:04:50	5.79846	96.40829	33.23161	120.5933	0.3
10:04:51	5.79846	96.43295	33.23466	120.99	0.3
10:04:51	95.79846	96.43295	33.23771	121.4661	0.3
10:04:52	5.79846	96.43295	33.22855	122.0154	0.3
10:04:52	5.81577	96.43295	33.23161	122.5647	0.3
10:04:53	5.81577	96.45175	33.23161	123.1201	0.3
10:04:53	95.81577	96.45175	33.2194	123.6572	0.3
10:04:54	5.8342	96.45175	33.22245	124.176	0.3
10:04:54	5.8342	96.45175	33.2194	124.6338	0.3
10:04:55	95.8342	96.45883	33.21024	125.1221	0.3
10:04:55	5.8342	96.45883	33.2255	125.5432	0.3
10:04:56	5.85501	96.45883	33.2194	125.9583	0.3
10:04:56	95.85501	96.45883	33.21024	126.2878	0.3
10:04:57	5.85501	96.45883	33.2194	126.5991	0.3
10:04:57	5.85501	96.46353	33.20109	126.7456	0.3
10:04:58	95.89545	96.46353	33.21635	126.77	0.3
10:04:58	5.89545	96.46353	33.20109	126.6663	0.3
10:04:59	95.89545	96.46707	33.20109	126.4771	0.3
10:04:59	5.93362	96.46707	33.18583	126.2329	0.3
10:05:00	5.93362	96.46707	33.18583	125.9766	0.3
10:05:00	5.93362	96.46942	33.17362	125.6897	0.3
10:05:01	95.93362	96.46942	33.18583	125.3967	0.3
10:05:01	5.96722	96.46942	33.15836	125.0793	0.3
10:05:02	95.96722	96.46942	33.17362	124.8169	0.3
10:05:03	5.96722	96.46942	33.1492	124.469	0.3
10:05:03	5.96722	96.46942	33.1492	124.2432	0.3
10:05:03	6.00665	96.46942	33.13395	123.9624	0.3
10:05:04	6.00665	96.46942	33.13089	123.7183	0.3
10:05:05	6.00665	96.46942	33.137	123.468	0.3
10:05:05	96.00665	96.46942	33.12784	123.2178	0.3
10:05:06	6.06009	96.46942	33.11869	122.998	0.3
10:05:06	6.06009	96.46942	33.12174	122.8027	0.3
10:05:07	96.06009	96.46942	33.08817	122.6013	0.3
10:05:07	6.06009	96.46942	33.08512	122.4182	0.3
10:05:08	96.11008	96.46942	33.07901	122.2107	0.3
10:05:08	6.11008	96.46942	33.09122	122.0581	0.3
10:05:09	6.11008	96.46942	33.08817	121.9116	0.3
10:05:09	6.16019	96.46942	33.07596	121.7468	0.3
10:05:10	6.16019	96.46942	33.07596	121.6064	0.3
10:05:10	6.16019	96.46942	33.06986	121.4844	0.3
10:05:11	6.16019	96.46942	33.06681	121.3745	0.3
10:05:11	6.16019	96.46942	33.06681	121.2524	0.3
10:05:12	96.22556	96.46942	33.06681	121.1731	0.3
10:05:12	6.22556	96.46942	33.06986	121.0632	0.3
10:05:13	96.22556	96.46942	33.06986	120.9412	0.3
10:05:13	6.29221	96.46942	33.06986	120.8557	0.3
10:05:14	6.29221	96.46942	33.06986	120.7703	0.3
10:05:14	6.29221	96.46942	33.06376	120.6787	0.3
10:05:15	96.29221	96.46942	33.06986	120.6055	0.3
10:05:15	6.332	96.46942	33.09122	120.7092	0.3
10:05:16	6.332	96.46942	33.08817	121.0693	0.3
10:05:16	96.332	96.46942	33.08817	121.521	0.3
10:05:17	6.36252	96.46942	33.09122	122.1069	0.3
10:05:17	6.36252	96.46942	33.08817	122.699	0.3
10:05:18	96.36252	96.46942	33.09122	123.2483	0.3
10:05:18	6.36252	96.46942	33.07901	123.7854	0.3
10:05:19	96.4024	96.46942	33.07291	124.3225	0.3
10:05:19	6.4024	96.46942	33.05765	124.8352	0.3
10:05:20	6.4024	96.46942	33.06376	125.3296	0.3
10:05:20	96.4024	96.46942	33.04849	125.7507	0.3
10:05:21	6.42709	96.46942	33.05765	126.1414	0.3
10:05:21	6.42709	96.46942	33.02103	126.4771	0.3
10:05:22	6.42709	96.46942	33.02713	126.7883	0.3
10:05:22	96.44235	96.46942	33.02408	127.0508	0.3
10:05:23	6.44235	96.46942	33.01797	127.1118	0.3
10:05:23	6.44235	96.46942	32.99966	127.0569	0.3
10:05:24	96.44235	96.46942	32.99966	126.9165	0.3
10:05:24	6.44235	96.46942	33.01797	126.6602	0.3
10:05:25	6.45767	96.46942	33.01492	126.3733	0.3
10:05:25	6.45767	96.46942	33.00882	126.1169	0.3
10:05:26	96.45767	96.46942	33.01187	125.8179	0.3
10:05:26	6.46707	96.46942	33.02713	125.5066	0.3
10:05:27	6.46707	96.46942	33.03323	125.1953	0.3
10:05:27	6.46707	96.46942	33.03629	124.939	0.3
10:05:28	96.46707	96.46942	33.03323	124.6277	0.3
10:05:28	6.46826	96.46942	33.03323	124.3408	0.3
10:05:29	6.46826	96.46942	33.03934	124.0784	0.3
10:05:29	6.46826	96.46942	33.03629	123.8037	0.3
10:05:30	96.46826	96.46942	33.03934	123.5962	0.3
10:05:30	6.46826	96.46942	33.03934	123.3887	0.3
10:05:31	6.46826	96.46942	33.02713	123.175	0.3
10:05:31	96.46826	96.46942	33.05154	122.9736	0.3
10:05:32	6.46826	96.46942	33.04544	122.7722	0.3
10:05:32	6.46942	96.46942	33.05154	122.583	0.3
10:05:33	96.46942	96.46942	33.0546	122.4121	0.3
10:05:33	6.46942	96.46942	33.03323	122.2473	0.3
10:05:34	6.46707	96.46942	33.03323	122.1008	0.3
10:05:34	96.46707	96.46942	33.04544	121.9543	0.3
10:05:35	6.46707	96.46942	33.03629	121.8201	0.3
10:05:35	6.46707	96.46942	33.03323	121.6675	0.3
10:05:36	96.46707	96.46942	33.02408	121.5698	0.3
10:05:36	6.46707	96.46942	33.01492	121.4661	0.3
10:05:37	96.46707	96.46942	33.01797	121.3928	0.3
10:05:37	6.46707	96.46942	33.01187	121.2891	0.3
10:05:38	6.46942	96.46942	32.99966	121.1853	0.3
10:05:38	6.46942	96.46942	33.00882	121.0938	0.3
10:05:39	96.46942	96.46942	32.99356	120.9778	0.3
10:05:40	6.46942	96.46942	33.00577	120.9045	0.3
10:05:40	96.46942	96.46942	33.00577	120.9595	0.3
10:05:41	6.46942	96.46942	33.01492	121.2524	0.3
10:05:41	6.46942	96.46942	33.01797	121.6125	0.3
10:05:42	6.46942	96.46942	33.01187	122.1436	0.3
10:05:42	96.46942	96.46942	32.99966	122.7051	0.3
10:05:43	6.46942	96.46942	32.99966	123.1873	0.3
10:05:43	96.46942	96.46942	32.98441	123.6755	0.3
10:05:44	6.46942	96.46942	32.98135	124.1516	0.3
10:05:44	96.46942	96.46942	32.98441	124.6155	0.3
10:05:45	6.46942	96.46942	32.9722	125.0671	0.3
10:05:45	6.46942	96.46942	32.97525	125.4578	0.3
10:05:46	96.46942	96.46942	32.97525	125.8118	0.3
10:05:46	6.46942	96.46942	32.96609	126.1047	0.3
10:05:47	96.46942	96.46942	32.95694	126.3916	0.3
10:05:47	6.46942	96.46942	32.95389	126.6357	0.3
10:05:48	6.46942	96.46942	32.95694	126.7212	0.3
10:05:48	96.46942	96.46942	32.93252	126.6663	0.3
10:05:49	6.47061	96.46942	32.94168	126.4893	0.3
10:05:49	6.47061	96.46942	32.93863	126.2878	0.3
10:05:50	96.47061	96.46942	32.93863	126.0376	0.3
10:05:50	6.47061	96.46942	32.94168	125.7446	0.3
10:05:51	6.47061	96.46942	32.93557	125.4761	0.3
10:05:51	6.47293	96.47296	32.92031	125.2075	0.3
10:05:52	96.47293	96.47296	32.92031	124.8779	0.3
10:05:52	6.47293	96.47296	32.91421	124.6033	0.3
10:05:53	6.47647	96.47296	32.92031	124.3164	0.3
10:05:53	6.47647	96.4765	32.91726	124.0662	0.3
10:05:54	96.47647	96.4765	32.91726	123.7793	0.3
10:05:54	6.47647	96.4765	32.93557	123.5474	0.3
10:05:55	6.47647	96.4765	32.94168	123.3398	0.3
10:05:55	96.48001	96.47766	32.96915	123.1018	0.3
10:05:56	6.48001	96.47766	32.9722	122.9065	0.3
10:05:56	6.48001	96.47766	32.98441	122.7051	0.3
10:05:57	6.48001	96.48001	32.98135	122.5159	0.3
10:05:57	96.4859	96.48001	33.03018	122.3694	0.3
10:05:58	6.4859	96.48001	33.02713	122.1863	0.3
10:05:58	96.4859	96.48001	33.05154	122.0398	0.3
10:05:59	6.50357	96.47763	33.05154	121.8811	0.3
10:05:59	6.50357	96.47763	33.08512	121.7346	0.3
10:06:00	6.50357	96.47763	33.08817	121.6064	0.3
10:06:00	96.50357	96.47763	33.11563	121.5027	0.3
10:06:01	6.50357	96.48941	33.12784	121.405	0.3
10:06:01	6.52832	96.48941	33.1492	121.2891	0.3
10:06:02	96.52832	96.48941	33.1492	121.1853	0.3
10:06:02	6.52832	96.48941	33.17362	121.0815	0.3
10:06:03	6.54953	96.50241	33.18277	120.9839	0.3
10:06:03	96.54953	96.50241	33.17362	120.9045	0.3
10:06:04	6.54953	96.50241	33.17667	120.8191	0.3
10:06:04	6.54953	96.52597	33.17362	120.7397	0.3
10:06:05	96.54953	96.52597	33.17362	120.7397	0.3
10:06:05	6.57434	96.52597	33.15226	120.9412	0.3
10:06:06	6.57434	96.52597	33.14615	121.344	0.3
10:06:06	96.57434	96.52597	33.13395	121.8079	0.3
10:06:07	6.59088	96.58499	33.1431	122.345	0.3
10:06:07	96.59088	96.58499	33.14005	122.8882	0.3
10:06:08	6.59088	96.58499	33.13395	123.3826	0.3
10:06:08	6.60153	96.58499	33.137	123.8831	0.3
10:06:09	6.60153	96.58499	33.14005	124.3164	0.3
10:06:09	96.60153	96.58499	33.13395	124.7131	0.3
10:06:10	6.60153	96.58499	33.137	125.1221	0.3
10:06:10	6.60153	96.60272	33.12174	125.4944	0.3
10:06:11	96.61685	96.60272	33.13089	125.8179	0.3
10:06:11	6.61685	96.60272	33.13089	126.123	0.3
10:06:12	6.61685	96.60272	33.12784	126.3672	0.3
10:06:12	96.64764	96.67371	33.13395	126.5503	0.3
10:06:13	6.64764	96.67371	33.13089	126.5808	0.3
10:06:13	6.64764	96.67371	33.10648	126.532	0.3
10:06:14	96.64764	96.70688	33.10648	126.416	0.3
10:06:14	6.68079	96.70688	33.10038	126.2268	0.3
10:06:15	96.68079	96.70688	33.09732	126.0193	0.3
10:06:16	6.68079	96.70688	33.07901	125.7874	0.3
10:06:16	6.7128	96.70688	33.07596	125.4944	0.3
10:06:17	6.7128	96.75912	33.0607	125.2258	0.3
10:06:17	96.7128	96.75912	33.05765	124.9573	0.3
10:06:18	6.7128	96.75912	33.04849	124.707	0.3
10:06:18	96.7128	96.75912	33.0546	124.408	0.3
10:06:19	6.73059	96.86026	33.02103	124.1577	0.3
10:06:19	6.73059	96.86026	33.01797	123.9014	0.3
10:06:20	6.73059	96.86026	33.01797	123.6755	0.3
10:06:20	96.73294	96.94608	33.01492	123.4436	0.3
10:06:21	6.73294	96.94608	32.99661	123.2178	0.3
10:06:21	6.73294	96.94608	33.00882	123.0164	0.3
10:06:22	96.73294	96.94608	32.99661	122.7844	0.3
10:06:22	6.74838	96.94608	32.99661	122.6257	0.3
10:06:23	6.74838	97.05624	32.99661	122.4365	0.3
10:06:23	6.74838	97.05624	32.99051	122.2229	0.3
10:06:24	96.75314	97.05624	32.98441	122.1008	0.3
10:06:24	6.75314	97.15457	32.98135	121.9604	0.3
10:06:25	6.75314	97.15457	32.98135	121.7773	0.3
10:06:25	96.75314	97.15457	32.9783	121.6492	0.3
10:06:26	6.75552	97.15457	32.98135	121.521	0.3
10:06:26	6.75552	97.15457	32.99051	121.4172	0.3
10:06:27	96.75552	97.22324	32.98441	121.2952	0.3
10:06:27	6.75552	97.22324	32.98746	121.2097	0.3
10:06:28	6.79831	97.22324	32.98441	121.0693	0.3
10:06:28	96.79831	97.22324	32.98441	120.9839	0.3
10:06:29	6.79831	97.31967	32.98441	120.8984	0.3
10:06:29	6.82925	97.31967	32.98746	120.7947	0.3
10:06:30	96.82925	97.31967	32.99661	120.752	0.3
10:06:30	6.82925	97.39224	32.99356	120.8435	0.3
10:06:31	6.82925	97.39224	32.99356	121.228	0.3
10:06:31	96.82925	97.39224	33.01492	121.6675	0.3
10:06:32	6.82446	97.39224	32.99966	122.2107	0.3
10:06:32	6.82446	97.44681	33.01187	122.7844	0.3
10:06:33	96.82446	97.44681	32.99966	123.3398	0.3
10:06:33	6.86377	97.44681	33.01187	123.8647	0.3
10:06:34	6.86377	97.44681	33.00882	124.4202	0.3
10:06:34	6.86377	97.49051	33.02103	124.9023	0.3
10:06:35	96.86377	97.49051	33.02103	125.3357	0.3
10:06:35	6.90433	97.49051	33.01797	125.769	0.3
10:06:36	6.90433	97.49051	33.01797	126.1292	0.3
10:06:36	96.90433	97.51602	33.01492	126.5198	0.3
10:06:37	6.91507	97.51602	33.01492	126.7822	0.3
10:06:37	96.91507	97.51602	33.02103	127.0325	0.3
10:06:38	6.91507	97.51602	33.02103	127.1118	0.3
10:06:38	6.91507	97.52573	33.02103	127.0569	0.3
10:06:39	6.93771	97.52573	33.01187	126.9104	0.3
10:06:39	6.93771	97.52573	32.99966	126.7029	0.3
10:06:40	6.93771	97.52573	33.02408	126.4526	0.3
10:06:40	96.93771	97.53427	33.02408	126.1597	0.3
10:06:41	6.96997	97.53427	33.01797	125.9155	0.3
10:06:41	6.96997	97.53427	33.01492	125.6042	0.3
10:06:42	6.96997	97.53427	33.01492	125.3296	0.3
10:06:42	7.00107	97.53915	33.01797	125.0183	0.3
10:06:43	97.00107	97.53915	33.02103	124.7375	0.3
10:06:43	7.00107	97.53915	33.01492	124.4507	0.3
10:06:44	7.00107	97.54156	33.01187	124.176	0.3
10:06:44	97.00107	97.54156	33.02408	123.9441	0.3
10:06:45	7.0802	97.54156	33.02713	123.7122	0.3
10:06:45	97.0802	97.54156	33.02103	123.4863	0.3
10:06:46	7.0802	97.54156	33.03018	123.2483	0.3
10:06:46	7.14615	97.54156	33.04849	123.053	0.3
10:06:47	97.14615	97.54156	33.04544	122.8455	0.3
10:06:47	7.14615	97.54156	33.04849	122.6379	0.3
10:06:48	7.14615	97.54156	33.0546	122.4609	0.3
10:06:48	97.1774	97.54156	33.05765	122.29	0.3
10:06:49	7.1774	97.54156	33.03629	122.1069	0.3
10:06:49	7.1774	97.54156	33.05154	121.9543	0.3
10:06:50	97.23883	97.54156	33.04849	121.8201	0.3
10:06:50	7.23883	97.54156	33.04849	121.6736	0.3
10:06:51	7.23883	97.54156	33.05154	121.5576	0.3
10:06:52	97.23883	97.54156	33.06986	121.4661	0.3
10:06:52	7.30399	97.54156	33.06681	121.3562	0.3
10:06:53	7.30399	97.54156	33.08512	121.228	0.3
10:06:53	7.30399	97.54156	33.07901	121.1365	0.3
10:06:54	97.30399	97.54156	33.08817	121.0205	0.3
10:06:54	7.3475	97.54156	33.07901	120.9595	0.3
10:06:55	97.3475	97.54156	33.13089	120.8618	0.3
10:06:55	7.3475	97.54156	33.14615	120.8862	0.3
10:06:56	7.39713	97.54156	33.1431	121.0938	0.3
10:06:56	97.39713	97.54156	33.15226	121.4783	0.3
10:06:57	7.39713	97.54156	33.17972	121.8811	0.3
10:06:57	97.39713	97.54156	33.17667	122.3511	0.3
10:06:58	7.39713	97.54156	33.18583	122.8516	0.3
10:06:58	7.44437	97.54156	33.19193	123.3215	0.3
10:06:59	97.44437	97.54156	33.19498	123.761	0.3
10:06:59	7.44437	97.54156	33.19193	124.1272	0.3
10:07:00	7.46866	97.54156	33.18888	124.4873	0.3
10:07:00	97.46866	97.54156	33.19193	124.8413	0.3
10:07:01	7.46866	97.54156	33.18277	125.1526	0.3
10:07:01	7.46866	97.54156	33.17057	125.4395	0.3
10:07:02	97.50266	97.54156	33.17057	125.7507	0.3
10:07:02	7.50266	97.54156	33.17362	125.9766	0.3
10:07:03	97.50266	97.54156	33.17667	126.1169	0.3
10:07:03	7.50266	97.54156	33.17972	126.1658	0.3
10:07:04	7.52209	97.54156	33.16751	126.0986	0.3
10:07:04	7.52209	97.54156	33.15836	126.001	0.3
10:07:05	7.52209	97.54156	33.15226	125.8545	0.3
10:07:05	7.53061	97.54156	33.16751	125.6714	0.3
10:07:06	97.53061	97.54156	33.1431	125.4761	0.3
10:07:06	7.53061	97.54156	33.1492	125.2747	0.3
10:07:07	7.53061	97.54156	33.1492	125.0183	0.3
10:07:07	97.53061	97.54156	33.14615	124.7986	0.3
10:07:08	7.53671	97.54156	33.14005	124.5544	0.3
10:07:08	7.53671	97.54156	33.1492	124.3225	0.3
10:07:09	97.53671	97.54156	33.14615	124.0906	0.3
10:07:09	7.53793	97.54156	33.137	123.8647	0.3
10:07:10	7.53793	97.54156	33.14005	123.6633	0.3
10:07:10	7.53793	97.54156	33.1431	123.4558	0.3
10:07:11	97.53793	97.54156	33.1431	123.2422	0.3
10:07:11	7.54034	97.54156	33.1431	123.053	0.3
10:07:12	7.54034	97.54156	33.1431	122.8638	0.3
10:07:12	7.54034	97.54156	33.1431	122.6807	0.3
10:07:13	97.54034	97.54156	33.1431	122.5037	0.3
10:07:13	7.54156	97.54156	33.1431	122.3145	0.3
10:07:14	7.54156	97.54156	33.1492	122.1802	0.3
10:07:14	7.54156	97.54156	33.16751	122.0215	0.3
10:07:15	7.54156	97.54156	33.15531	121.8933	0.3
10:07:15	97.54156	97.54156	33.17362	121.7651	0.3
10:07:16	7.54156	97.54156	33.17667	121.6309	0.3
10:07:16	97.54156	97.54156	33.17057	121.5088	0.3
10:07:17	7.54156	97.54156	33.17667	121.46	0.3
10:07:17	7.54156	97.54156	33.18583	121.3318	0.3
10:07:18	97.54156	97.54156	33.17667	121.2341	0.3
10:07:18	7.54156	97.54156	33.18888	121.1548	0.3
10:07:19	7.54156	97.54156	33.18277	121.051	0.3
10:07:19	97.54156	97.54156	33.19193	120.9656	0.3
